timestamp,apn1,apn2,connection_state,technology,raw_rssi,rssi,ber,rscp,rsrp,rsrq,mcc,mnc,network_provider,operator,coordinates
2023-06-30 09:17:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717302,13.216005"
2023-06-30 09:17:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717302,13.216005"
2023-06-30 09:17:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717302,13.216005"
2023-06-30 09:17:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717318,13.215959"
2023-06-30 09:17:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:18:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:18:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:18:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:18:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:18:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:18:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:19:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:19:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:19:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216005"
2023-06-30 09:19:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717306,13.216014"
2023-06-30 09:19:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:19:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:20:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:20:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:20:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:20:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:20:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:20:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:21:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:21:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:21:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:21:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:21:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:21:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:22:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:22:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:22:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:22:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:22:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:22:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:23:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:23:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:23:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:23:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:23:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:23:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:24:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:24:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:24:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:24:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:24:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:24:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:25:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:25:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:25:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:25:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:25:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:25:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:26:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:26:11,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:26:21,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:26:31,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:26:41,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:26:51,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:27:01,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:27:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:27:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:27:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:27:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:27:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:28:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:28:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:28:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:28:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:28:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:28:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:29:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:29:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:29:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:29:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:29:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:29:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:30:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:30:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:30:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:30:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:30:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:30:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:31:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:31:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:31:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:31:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:31:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:31:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:32:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:32:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:32:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:32:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:32:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:32:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:33:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:33:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:33:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:33:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:33:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:33:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:34:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:34:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:34:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:34:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:34:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:34:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:35:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:35:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:35:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:35:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:35:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:35:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:36:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:36:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:36:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:36:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:36:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:36:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:37:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:37:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:37:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:37:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:37:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:37:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:38:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:38:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:38:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:38:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:38:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:38:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:39:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:39:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:39:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:39:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:39:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:39:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:40:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:40:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:40:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:40:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:40:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:40:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:41:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:41:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:41:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:41:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:41:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:41:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:42:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:42:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:42:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:42:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:42:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:42:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:43:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:43:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:43:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:43:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:43:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:43:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:44:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:44:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:44:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:44:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:44:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:44:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:45:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:45:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:45:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:45:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:45:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:45:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:46:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:46:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:46:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:46:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:46:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:46:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:47:02,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:47:12,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:47:22,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:47:32,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:47:42,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:47:52,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:48:03,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:48:13,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:48:23,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:48:33,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:48:43,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:48:53,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:49:03,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:49:13,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:49:23,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:49:33,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717289,13.216014"
2023-06-30 09:49:43,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717328,13.216021"
2023-06-30 09:49:53,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717328,13.216021"
