timestamp,apn1,apn2,connection_state,technology,raw_rssi,rssi,ber,rscp,rsrp,rsrq,mcc,mnc,network_provider,operator,coordinates
2023-06-27 09:21:12,0,0,connectedRoaming,lte,0,-105,0,0,-105,-10,240,08,,,"55.6759,12.5655"
2023-06-27 09:21:22,0,0,connectedRoaming,lte,0,-105,0,0,-105,-10,240,08,,,"55.6759,12.5655"
2023-06-27 09:21:32,0,0,connectedRoaming,lte,0,-105,0,0,-105,-10,240,08,,,"55.6759,12.5655"
2023-06-27 09:21:42,0,0,connectedRoaming,lte,0,-105,0,0,-105,-10,240,08,,,"55.6759,12.5655"
2023-06-27 09:21:52,0,0,connectedRoaming,lte,0,-107,0,0,-107,-13,240,08,,,"55.6759,12.5655"
2023-06-27 09:22:02,0,0,connectedRoaming,lte,0,-107,0,0,-107,-13,240,08,,,"55.6759,12.5655"
2023-06-27 09:22:12,0,0,connectedRoaming,lte,0,-105,0,0,-105,-14,240,08,,,"55.6759,12.5655"
2023-06-27 09:22:22,0,0,connectedRoaming,lte,0,-107,0,0,-107,-14,240,08,,,"55.6759,12.5655"
2023-06-27 09:22:32,0,0,connectedRoaming,lte,0,-105,0,0,-105,-12,240,08,,,"55.6759,12.5655"
2023-06-27 09:22:42,0,0,connectedRoaming,lte,0,-107,0,0,-107,-13,240,08,,,"55.6759,12.5655"
