timestamp,apn1,apn2,connection_state,technology,raw_rssi,rssi,ber,rscp,rsrp,rsrq,mcc,mnc,network_provider,operator,coordinates
2023-06-30 08:58:05,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717313,13.215986"
2023-06-30 08:58:15,0,0,connectedRoaming,lte,0,-61,0,0,-77,-3,240,02,,,"55.717313,13.215986"
