timestamp,apn1,apn2,connection_state,technology,raw_rssi,rssi,ber,rscp,rsrp,rsrq,mcc,mnc,network_provider,operator,coordinates
2023-06-30 10:37:33,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:37:43,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:37:53,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:38:03,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:38:13,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:38:23,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:38:33,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:38:43,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:38:53,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:39:03,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:39:13,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:39:23,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:39:33,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:39:43,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:39:53,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:40:03,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:40:13,0,0,connectedRoaming,lte,0,-53,0,0,-83,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:40:23,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:40:33,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:40:43,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:40:53,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:41:03,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:41:13,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:41:23,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:41:33,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:41:43,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:41:53,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:42:03,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:42:13,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:42:23,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:42:33,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:42:43,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:42:53,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:43:03,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:43:13,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:43:23,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:43:33,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:43:43,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:43:53,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:44:03,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:44:13,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:44:23,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:44:33,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:44:43,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:44:53,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:45:03,0,0,connectedRoaming,lte,0,-65,0,0,-95,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:45:13,0,0,connectedRoaming,lte,0,-81,0,0,-100,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:45:23,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:45:33,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:45:43,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:45:53,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:46:03,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:46:13,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:46:23,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:46:33,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:46:43,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:46:53,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:47:03,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:47:13,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:47:23,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:47:33,0,0,connectedRoaming,lte,0,-81,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:47:43,0,0,connectedRoaming,lte,0,-81,0,0,-101,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:47:53,0,0,connectedRoaming,lte,0,-81,0,0,-101,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:48:03,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:48:13,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:48:23,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:48:33,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:48:43,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:48:53,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:49:03,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:49:13,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:49:23,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:49:33,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:49:43,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:49:53,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:50:03,0,0,connectedRoaming,lte,0,-77,0,0,-96,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:50:13,0,0,connectedRoaming,lte,0,-85,0,0,-100,-8,240,02,,,"55.717212,13.215808"
2023-06-30 10:50:23,0,0,connectedRoaming,lte,0,-79,0,0,-97,-9,240,02,,,"55.717212,13.215808"
2023-06-30 10:50:33,0,0,connectedRoaming,lte,0,-83,0,0,-100,-7,240,02,,,"55.717212,13.215808"
2023-06-30 10:50:43,0,0,connectedRoaming,lte,0,-83,0,0,-100,-7,240,02,,,"55.717212,13.215808"
2023-06-30 10:50:53,0,0,connectedRoaming,lte,0,-83,0,0,-100,-7,240,02,,,"55.717212,13.215808"
2023-06-30 10:51:03,0,0,connectedRoaming,lte,0,-83,0,0,-100,-7,240,02,,,"55.717212,13.215808"
2023-06-30 10:51:13,0,0,connectedRoaming,lte,0,-83,0,0,-100,-7,240,02,,,"55.717212,13.215808"
2023-06-30 10:51:23,0,0,connectedRoaming,lte,0,-85,0,0,-110,-12,240,02,,,"55.717212,13.215808"
2023-06-30 10:51:33,0,0,connectedRoaming,lte,0,-89,0,0,-107,-13,240,02,,,"55.717212,13.215808"
2023-06-30 10:51:43,0,0,connectedRoaming,lte,0,-89,0,0,-107,-13,240,02,,,"55.717212,13.215808"
2023-06-30 10:51:53,0,0,connectedRoaming,lte,0,-91,0,0,-114,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:52:04,0,0,connectedRoaming,lte,0,-71,0,0,-97,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:52:14,0,0,connectedRoaming,lte,0,-71,0,0,-97,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:52:24,0,0,connectedRoaming,lte,0,-69,0,0,-100,-10,240,02,,,"55.717212,13.215808"
2023-06-30 10:52:34,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:52:44,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:52:54,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:53:04,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:53:14,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:53:24,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:53:34,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:53:44,0,0,Not Connected,,0,0,0,0,0,0,240,02,,,"55.717212,13.215808"
2023-06-30 10:53:54,0,0,Not Connected,,0,0,0,0,0,0,240,02,,,"55.717212,13.215808"
2023-06-30 10:54:04,0,0,Not Connected,,0,0,0,0,0,0,240,02,,,"55.717212,13.215808"
2023-06-30 10:54:14,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:54:24,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:54:34,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:54:44,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:54:54,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:55:04,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:55:14,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:55:24,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:55:34,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:55:44,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:55:54,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:56:04,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:56:14,0,0,connectedRoaming,lte,0,-65,0,0,-94,-11,240,02,,,"55.717212,13.215808"
2023-06-30 10:56:24,0,0,connectedRoaming,lte,0,-71,0,0,-99,-10,240,02,,,"55.717212,13.215808"
2023-06-30 10:56:34,0,0,connectedRoaming,lte,0,-71,0,0,-99,-10,240,02,,,"55.692869,13.238694"
2023-06-30 10:56:44,0,0,connectedRoaming,lte,0,-71,0,0,-99,-10,240,02,,,"55.692869,13.238694"
2023-06-30 10:56:54,0,0,connectedRoaming,lte,0,-71,0,0,-99,-10,240,02,,,"55.692869,13.238694"
2023-06-30 10:57:04,0,0,connectedRoaming,lte,0,-71,0,0,-99,-10,240,02,,,"55.692869,13.238694"
2023-06-30 10:57:14,0,0,connectedRoaming,lte,0,-65,0,0,-92,-13,240,02,,,"55.692869,13.238694"
2023-06-30 10:57:24,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:57:34,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:57:44,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:57:54,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:58:04,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:58:14,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:58:24,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:58:34,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:58:44,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:58:54,0,0,connectedRoaming,lte,0,-69,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:59:04,0,0,connectedRoaming,lte,0,-65,0,0,-96,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:59:14,0,0,connectedRoaming,lte,0,-67,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:59:24,0,0,connectedRoaming,lte,0,-63,0,0,-94,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:59:34,0,0,connectedRoaming,lte,0,-67,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:59:44,0,0,connectedRoaming,lte,0,-67,0,0,-99,-12,240,02,,,"55.692869,13.238694"
2023-06-30 10:59:54,0,0,Not Connected,,0,0,0,0,0,0,,,,,"55.692869,13.238694"
2023-06-30 11:00:04,0,0,connectedRoaming,hspap,0,0,2147483647,-85,0,0,240,01,,,"55.692869,13.238694"
2023-06-30 11:00:14,0,0,connectedRoaming,hspap,0,0,0,-85,0,0,240,01,,,"55.692869,13.238694"
2023-06-30 11:00:24,0,0,connectedRoaming,hspap,0,0,0,-85,0,0,240,01,,,"55.692869,13.238694"
2023-06-30 11:00:34,0,0,connectedRoaming,hspap,0,0,0,-85,0,0,240,01,,,"55.692646,13.235284"
2023-06-30 11:00:44,0,0,connectedRoaming,lte,0,-69,0,0,-91,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:00:54,0,0,connectedRoaming,lte,0,-69,0,0,-91,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:01:04,0,0,connectedRoaming,lte,0,-69,0,0,-91,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:01:14,0,0,connectedRoaming,lte,0,-69,0,0,-91,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:01:24,0,0,connectedRoaming,lte,0,-69,0,0,-91,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:01:34,0,0,connectedRoaming,lte,0,-69,0,0,-91,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:01:44,0,0,connectedRoaming,lte,0,-69,0,0,-91,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:01:54,0,0,connectedRoaming,lte,0,-69,0,0,-91,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:02:04,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:02:14,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:02:24,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:02:34,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:02:44,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:02:54,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:03:04,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:03:14,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:03:24,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:03:34,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:03:44,0,0,connectedRoaming,lte,0,-77,0,0,-107,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:03:54,0,0,connectedRoaming,lte,0,-79,0,0,-110,-9,240,01,,,"55.692646,13.235284"
2023-06-30 11:04:04,0,0,connectedRoaming,lte,0,-79,0,0,-110,-9,240,01,,,"55.692646,13.235284"
2023-06-30 11:04:14,0,0,connectedRoaming,lte,0,-81,0,0,-107,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:04:24,0,0,connectedRoaming,lte,0,-81,0,0,-107,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:04:34,0,0,connectedRoaming,lte,0,-81,0,0,-107,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:04:44,0,0,connectedRoaming,lte,0,-81,0,0,-107,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:04:54,0,0,connectedRoaming,lte,0,-81,0,0,-107,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:05:04,0,0,connectedRoaming,lte,0,-81,0,0,-107,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:05:14,0,0,connectedRoaming,lte,0,-81,0,0,-107,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:05:24,0,0,connectedRoaming,lte,0,-81,0,0,-107,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:05:34,0,0,connectedRoaming,lte,0,-83,0,0,-111,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:05:44,0,0,connectedRoaming,lte,0,-83,0,0,-111,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:05:54,0,0,connectedRoaming,lte,0,-73,0,0,-106,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:06:04,0,0,connectedRoaming,lte,0,-73,0,0,-106,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:06:14,0,0,connectedRoaming,lte,0,-73,0,0,-106,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:06:24,0,0,connectedRoaming,lte,0,-73,0,0,-106,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:06:34,0,0,connectedRoaming,lte,0,-81,0,0,-109,-6,240,01,,,"55.692646,13.235284"
2023-06-30 11:06:44,0,0,connectedRoaming,lte,0,-81,0,0,-109,-6,240,01,,,"55.692646,13.235284"
2023-06-30 11:06:54,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:07:04,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:07:14,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:07:24,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:07:34,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:07:44,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:07:54,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:08:04,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:08:14,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:08:24,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:08:34,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:08:44,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:08:54,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:09:04,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:09:14,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:09:24,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:09:34,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:09:44,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:09:54,0,0,connectedRoaming,lte,0,-81,0,0,-109,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:10:04,0,0,connectedRoaming,lte,0,-77,0,0,-105,-10,240,01,,,"55.692646,13.235284"
2023-06-30 11:10:14,0,0,connectedRoaming,lte,0,-75,0,0,-107,-10,240,01,,,"55.692646,13.235284"
2023-06-30 11:10:24,0,0,connectedRoaming,lte,0,-75,0,0,-107,-10,240,01,,,"55.692646,13.235284"
2023-06-30 11:10:34,0,0,connectedRoaming,lte,0,-75,0,0,-107,-10,240,01,,,"55.692646,13.235284"
2023-06-30 11:10:44,0,0,connectedRoaming,lte,0,-75,0,0,-107,-10,240,01,,,"55.692646,13.235284"
2023-06-30 11:10:54,0,0,connectedRoaming,lte,0,-75,0,0,-107,-10,240,01,,,"55.692646,13.235284"
2023-06-30 11:11:04,0,0,connectedRoaming,lte,0,-75,0,0,-107,-10,240,01,,,"55.692646,13.235284"
2023-06-30 11:11:14,0,0,connectedRoaming,lte,0,-79,0,0,-110,-7,240,01,,,"55.692646,13.235284"
2023-06-30 11:11:24,0,0,connectedRoaming,lte,0,-79,0,0,-106,-8,240,01,,,"55.692646,13.235284"
2023-06-30 11:11:34,0,0,connectedRoaming,lte,0,-71,0,0,-101,-11,240,01,,,"55.692646,13.235284"
2023-06-30 11:11:44,0,0,connectedRoaming,lte,0,-69,0,0,-102,-11,240,01,,,"55.692646,13.235284"
2023-06-30 11:11:54,0,0,connectedRoaming,lte,0,-69,0,0,-102,-11,240,01,,,"55.692646,13.235284"
2023-06-30 11:12:04,0,0,connectedRoaming,lte,0,-69,0,0,-102,-11,240,01,,,"55.692646,13.235284"
2023-06-30 11:12:14,0,0,connectedRoaming,lte,0,-71,0,0,-101,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:12:24,0,0,connectedRoaming,lte,0,-71,0,0,-101,-12,240,01,,,"55.692646,13.235284"
2023-06-30 11:12:34,0,0,connectedRoaming,lte,0,-71,0,0,-101,-12,240,01,,,"55.692646,13.235284"
